model_type,data,route,MAE_test,MSE_test,RMSE_test,MAPE_test,R2_test,5_fold_cv_MAE,MAE_actual_vs_planned,MAPE_actual_vs_planned
RFR,test,51X_64,324.5520967741935,175544.44919193545,418.98024916687353,0.060660297526955,0.2271233609276388,339.56785365853665,467.0967741935484,0.0855232422289202
RFR,test,53_20,175.41104287369637,52504.6997829664,229.139040285514,0.1173820298215855,0.3163822309359453,189.0523382820785,208.9061413673233,0.1300476159897908
RFR,test,53_21,120.25716625716628,23193.265496150696,152.29335342079344,0.0943492467038877,0.3428149915139772,123.66073710073712,164.94512694512696,0.1231452296911403
RFR,test,54A_11,280.2185027297356,137915.0979944636,371.36922058035935,0.083585791937838,0.549648894314549,274.8199275409556,340.49092928544985,0.0976882707010974
RFR,test,54A_12,373.49924572604783,231203.80591384348,480.8365688192231,0.1013243267026743,0.5315154226805515,365.9566411334699,545.3253851797506,0.1388740762990008
RFR,test,56A_30,280.84591245791245,144895.37781117845,380.6512548398842,0.0843138197128703,0.7100031065879684,282.4424626262626,395.6242424242424,0.1122509364380022
RFR,test,56A_31,276.6001404682274,138748.62210923075,372.4897610797252,0.082463162127383,0.6595307136988962,276.5098747829835,475.01939799331103,0.1377720205774035
RFR,test,59_10,109.07906727828744,20681.323652446485,143.81002625841666,0.0948297409024454,0.4496889118520161,114.8270450631458,149.98470948012232,0.1205259050895651
RFR,test,59_11,124.42070769230769,28872.170725846157,169.91812947960014,0.1062969214867625,0.4569731544560343,125.9061133051509,159.67538461538462,0.1273954593225476
RFR,test,61_106,239.1245638020833,104517.78648313804,323.29210705357167,0.0826996640107562,0.6751164344293195,242.273376953125,367.8359375,0.1226466563305251
RFR,test,61_108,216.8379240506329,81564.50415481013,285.59500022726263,0.0773516644740584,0.6989956723553906,221.9469860144775,325.2645569620253,0.1108680387395048
RFR,test,63_26,342.64705859716344,195953.9699080837,442.6668836812663,0.1134399685346835,0.2341683443747683,329.7371747572955,435.82214156079857,0.1342675700768642
RFR,test,63_30,290.8028450343271,148477.42249242228,385.32768197006334,0.1125889219710636,0.1773026378363291,278.1199612498542,352.7142857142857,0.1289190275250661
RFR,test,65B_65,358.66816355330326,232629.9273719634,482.3172476409727,0.101857647154697,0.6189656927849311,347.2124024716567,433.5375453133092,0.1137869947088456
RFR,test,65B_66,612.8276986955138,593360.3803627257,770.2988902774855,0.147166446210355,0.456194731194162,641.8786252356197,1052.1915367483296,0.228378567278557
RFR,test,65_74,291.9468443197756,153973.57667882188,392.3946695341591,0.0662673988691879,0.7500076117512842,282.7715971752165,413.4431977559608,0.0901359518041617
RFR,test,65_77,710.3142351453856,842450.122946397,917.8508173697928,0.1399216973085196,0.4171543492706443,692.3713367147424,1073.7838179519597,0.1878379741301687
RFR,test,66A_37,309.82334741288275,167048.1973745512,408.7153011260421,0.0955550835771389,0.4472704928767276,306.79111885895406,431.61985216473073,0.1259609616769267
RFR,test,66A_38,253.72687175961292,114351.81665757098,338.15945448496774,0.0809254808638428,0.5759004637776303,254.78283313205435,465.60748663101606,0.1387359055223113
RFR,test,66B_58,433.6659619450317,289618.6148780127,538.1622570173541,0.1230373646622991,0.4846078048128179,429.46460578572686,655.8509513742072,0.1641809863276624
RFR,test,66B_59,257.6498502673797,118674.39970278076,344.49150889794186,0.0792900784395711,0.613210205170393,255.44611576017616,481.0342245989305,0.1401376205982408
RFR,test,66X_102,347.81319231097456,195585.4839409274,442.2504764733752,0.0658552211742554,0.3762005946677771,333.2398285379885,615.8333333333334,0.1112607642247216
RFR,test,66X_92,350.84569806191354,186440.4770319816,431.7875369113629,0.0577584169465542,0.2813732938054114,405.0492710817592,582.9116022099447,0.0914941194627963
RFR,test,66_17,336.406482149053,188087.98555992395,433.6911176862214,0.0782626237869007,0.6240831761259898,337.9115764573197,492.0716013546202,0.1080661782388103
RFR,test,66_18,312.6000715608466,175574.43705254915,419.0160343621103,0.0795492053266169,0.6201714313298958,299.8103558884113,535.3018779342723,0.1275608505142181
RFR,test,67X_43,395.9311681915853,255231.7244654596,505.20463622720206,0.0610747192295188,0.1597959101676075,436.17413474351736,538.1048034934498,0.0811108274091937
RFR,test,67X_46,442.18307303789294,336593.2086909751,580.1665353077296,0.0813050090607284,0.2428819575984084,466.0196327359496,582.9837662337662,0.1045864194279956
RFR,test,67_4,364.3946107854854,220200.81018445324,469.2555915324326,0.0847530177879863,0.5302142223211551,354.75533689593465,451.4455899198167,0.0997586439070851
RFR,test,67_6,327.0742309487414,190383.94501114247,436.3300872173984,0.0785785252515511,0.595352822805991,324.19075872942875,505.0890207715133,0.1146641633592674
RFR,test,68A_86,260.0225110132159,99150.00469823788,314.8809373370161,0.1264075934759149,0.1185468183870439,247.52161589403977,512.7533039647577,0.2321671815656188
RFR,test,68A_87,381.6025902140673,221969.4608718466,471.13635061608926,0.1844774915260692,0.2382827715632163,353.82737362379504,455.7889908256881,0.196295832993988
RFR,test,68X_88,244.59699999999992,111007.48562999998,333.1778588531957,0.0588555914759058,-0.3183466308227243,323.1676923076922,896.45,0.2180808646390871
RFR,test,68_81,351.6827472527472,207769.44885428567,455.8173415462445,0.0793706372762716,0.5375134302046947,335.32877028180576,496.7813186813187,0.1076596421900865
RFR,test,68_83,253.3470914962325,116434.77741773956,341.22540558659983,0.0613988071626889,0.4835517563479002,266.34382595199634,408.9655543595264,0.0976410580429902
RFR,test,69X_59,258.1287142857143,102606.19759,320.3220217062823,0.0801256320271607,-0.0576667751519195,232.34556984273817,325.85714285714283,0.0943777263797837
RFR,test,69X_60,311.3593333333334,143628.5292066667,378.9835474089432,0.0835399989812166,-0.0374796733702171,305.7470528735632,540.2444444444444,0.1379822652272412
RFR,test,69_45,268.0406394707828,120517.9500740904,347.1569530833142,0.0689994333524075,0.62908438607288,258.2590791582289,472.1389195148842,0.1167955269463329
RFR,test,69_47,304.9833745279543,181226.50689846804,425.70706700555024,0.0729188672813378,0.6990350770232587,295.96884513983923,632.3201160541586,0.1452575666301502
RFR,test,70D_70,308.80096153846154,162604.2034980769,403.2421152336111,0.0748800771587974,-0.18307681568351,280.1408151260504,406.5576923076923,0.0966535414787661
RFR,test,70D_71,277.7849999999999,132942.57890555554,364.6129165369152,0.0841812788077412,0.1663266417420501,301.0875285714286,284.6481481481481,0.082469803488203
RFR,test,70_60,460.7713071796919,354613.00834519096,595.4939196542572,0.1048339897188272,0.5498679197555087,459.69336830347794,665.982686008423,0.139346477155034
RFR,test,70_67,452.5490359456562,361399.0306120096,601.1647283499004,0.1144092743908485,0.4899377759897039,433.7493432420271,578.295647823912,0.1392057403493956
RFR,test,75_17,381.3920203375105,271937.2479949371,521.4760282073732,0.0863868175909786,0.6305365798900061,369.4396555285617,499.74021052631576,0.1103401783455371
RFR,test,75_19,372.7863062652006,232456.92677952512,482.1378711318217,0.0828578711857944,0.6492570619610092,370.0012336948855,584.063593683312,0.1230840371974076
RFR,test,76A_28,510.98682027649767,418434.70264055295,646.8652894077352,0.111071729968928,0.2418663053001679,534.6890216475095,824.557603686636,0.1618943694451795
RFR,test,76A_29,382.5783333333333,264126.373225,513.932265211088,0.0889583748800449,0.6571639315175409,391.6552361111111,563.2361111111111,0.1229892262746408
RFR,test,76_36,337.3997333453583,191113.38642175807,437.1651706412098,0.1175539361982994,0.5735909855888609,333.23676303784833,535.201829616924,0.1702350184656953
RFR,test,76_37,237.7317315341625,102631.65558356405,320.36175736745486,0.0874160678917662,0.6186242150115586,232.70560682664384,306.3575757575758,0.1076672987368189
RFR,test,77A_28,390.2330422635167,253466.4528210098,503.4545191186685,0.0839674060432301,0.6381439170597378,385.0549473419892,507.8811274509804,0.1048181520786031
RFR,test,77A_29,409.5878249742412,282943.0718784065,531.9239342973829,0.0880640502662828,0.6453807688407784,400.4494630084812,541.2414149238316,0.1107234973727816
RFR,test,77X_61,424.09566666666666,338688.57707666664,581.9695671396114,0.0721265413403794,0.2068203454078615,400.636767948718,684.0833333333334,0.116800502410883
RFR,test,79A_27,180.36794695099957,52408.85835873365,228.9298109874152,0.090947320217244,0.3948585885351754,172.29309701041663,238.0377286585366,0.113770905358344
RFR,test,79A_28,231.6046084144258,94050.7396306002,306.67693038538164,0.0924468988098157,0.5432292016696423,236.195323659243,373.43369609028616,0.1404496749733004
RFR,test,79_10,194.90991787911415,64744.76693971139,254.4499301232197,0.1001661546380274,0.5000898408742755,190.7955665483717,225.1371615590598,0.1096583559988463
RFR,test,79_11,239.132895830092,95328.71911580396,308.7534924754762,0.101220713421838,0.4470876558260303,236.686770194635,346.7671314150104,0.1368071305335408
RFR,test,7A_85,389.4662984787081,247671.1038131961,497.6656546449595,0.088471536542388,0.5455406692886922,391.4085069265326,487.09400386847193,0.1049721218832652
RFR,test,7A_87,392.07815164688185,246603.3019676728,496.5916853589806,0.0825813816884098,0.2377087792240603,398.3143419937358,540.4298813376483,0.1078513876976972
RFR,test,7B_91,280.60456752390303,119011.25357876874,344.98007707513887,0.0607317725246401,-0.0144580523813542,283.91794626847627,407.46043165467626,0.0852179852334554
RFR,test,7B_93,553.3269674711894,471463.7099265036,686.6321503734758,0.1052057411113094,0.2711528273148136,565.2210014980071,775.9753424657534,0.1347893827521353
RFR,test,7D_120,260.9140845070423,106634.55440845068,326.54946701602603,0.0626047451531061,-0.0027766161683824,256.7751196808511,411.2535211267606,0.0958225369378314
RFR,test,7D_123,532.4718032786886,384945.4806163936,620.4397477728144,0.1304976461887372,-0.2718563306359671,492.625474390244,707.9672131147541,0.1590031861412804
RFR,test,7_70,471.7709160793264,361330.273099476,601.1075387145597,0.1063012011361174,0.1188331144074836,452.7623679762488,594.1887366818873,0.1259524602548806
RFR,test,7_72,543.6135467416188,491739.1398837079,701.2411424636377,0.119679883733465,0.3324971547766996,524.372096685918,707.9526498696786,0.1428342849040819
RFR,test,83A_17,356.5664381121995,203458.98672404277,451.0642822525884,0.0791033025329757,0.5677043612374403,366.0808704868524,448.78984861976846,0.0946106467597889
RFR,test,83A_23,406.0679789527932,262614.2121950885,512.4589858662725,0.0917273027226416,0.4320150066255793,401.0826650603914,497.7272727272728,0.1068894794895108
RFR,test,83_16,437.16290929710624,320622.1528858135,566.2350685764821,0.0891582084593583,0.5440248397311804,446.1486890255061,509.5867084358917,0.100066216624202
RFR,test,83_22,471.1694620174319,374147.007700433,611.6755738955358,0.1003564308967047,0.3245464687027695,457.8754211144509,510.6293739585813,0.1040709553086277
RFR,test,84A_1,289.6772705314009,145697.96803164252,381.70403198242815,0.1046289971528052,0.4641848685743662,288.1784313570488,334.77294685990336,0.1159432419770657
RFR,test,84A_3,191.2088043478261,63357.12194543478,251.7084065847519,0.0782274565245775,0.4391614492377078,195.8626927252986,281.9086956521739,0.1136727631341192
RFR,test,84X_57,558.3094507598025,514376.6535026261,717.2005671376913,0.0985191427445773,0.0902844347456115,566.7943348471488,612.679012345679,0.10735850435738
RFR,test,84X_62,368.16891021890376,220896.07197950184,469.9958212362125,0.0664360250394874,0.5094570790840556,362.0396619702086,581.7118155619596,0.1024958332751308
RFR,test,84_27,301.6890573448547,159705.68468617438,399.6319365193107,0.0612593268501799,0.6395948606309028,309.1214621530324,463.56637863315007,0.0922427016160215
RFR,test,84_30,304.2511763857537,159430.74656837192,399.2877991729423,0.0630290272338315,0.6688709251315756,307.9142813262008,421.2595936794583,0.0847844454124435
RFR,test,9_5,379.3593180163191,238315.17831602105,488.17535611296586,0.0798632646173013,0.5906834607528958,389.9350388757721,475.24511657214873,0.0961361827942522
RFR,test,9_7,408.0898133899773,276576.7953492063,525.9056905465145,0.0894540043974932,0.4340464832620627,406.8681860529913,459.5128772317902,0.0954209503810334
